source1_entity_id	candidate_entity_ids
S1-464309352	S2-13056162,S2-132955817,S2-14614633,S2-188229710,S2-236012541,S2-261460413,S2-289405713,S2-310730846,S2-35730864,S2-370892711,S2-379349723,S2-384350223,S2-388604867,S2-436120738,S2-444238695,S2-455830760,S2-460277116,S2-476751021,S2-477993186,S2-494755154,S2-513518045,S2-528205184,S2-537495258,S2-554314129,S2-583740314,S2-599774274,S2-619277617,S2-629185876,S2-638223002,S2-670055800,S2-701787316,S2-702084214,S2-746133628,S2-754301627,S2-767465108,S2-770422756,S2-773180947,S2-791856232,S2-797821871,S2-79804768,S2-818687100,S2-820530357,S2-821234111,S2-827740014,S2-838242461,S2-865536572,S2-865745597,S2-880909908,S2-906311698,S2-923398993,S2-923469909,S2-927296926,S2-93445744,S2-95090414,S3-102918866,S3-159853730,S3-194312432,S3-217363410,S3-287053737,S3-292118189,S3-301807426,S3-324639997,S3-335639749,S3-355389817,S3-372895519,S3-38290198,S3-389465162,S3-428603478,S3-445568002,S3-463439690,S3-46521243,S3-475718607,S3-48424246,S3-487917820,S3-490112697,S3-494523969,S3-49624903,S3-505686070,S3-521283666,S3-544984497,S3-561046732,S3-594739426,S3-63717937,S3-672305699,S3-682003925,S3-71120281,S3-725113768,S3-764146519,S3-782147692,S3-788583320,S3-831517986,S3-842131954,S3-854429557,S3-855136806,S3-864168787,S3-886688931,S3-916244369,S3-933038091,S3-942781665,S3-957168133
S1-464518977	S2-139186034,S2-139219752,S2-169788078,S2-237963672,S2-249179392,S2-295389387,S2-296272902,S2-32606962,S2-341288100,S2-383799188,S2-430929964,S2-468900952,S2-523889861,S2-52629227,S2-606108952,S2-727014804,S2-72944171,S2-828612033,S2-84848327,S2-888108809,S2-949590465,S2-951855357,S2-963464614,S3-147879885,S3-154475128,S3-180752829,S3-185938580,S3-189050159,S3-232470673,S3-245232489,S3-263782707,S3-268971856,S3-286690553,S3-287551957,S3-295921467,S3-298072626,S3-332058498,S3-333640124,S3-393836488,S3-398789248,S3-413690069,S3-443095133,S3-504984855,S3-533225474,S3-554241945,S3-584191562,S3-58834153,S3-589966919,S3-63972769,S3-671888534,S3-682695127,S3-688512382,S3-702050618,S3-705754461,S3-711961682,S3-752263296,S3-755237702,S3-759621975,S3-762035043,S3-790537219,S3-807334664,S3-875899578,S3-902859371,S3-905200097,S3-926620838,S3-928852337,S3-962832147,S3-977003810,S3-979800483
S1-464529384	S2-108388778,S2-110322424,S2-146147122,S2-16423658,S2-167006115,S2-179164897,S2-180447643,S2-187499079,S2-200688590,S2-218886187,S2-225823147,S2-228917785,S2-263365363,S2-268077236,S2-291578209,S2-29844340,S2-303490292,S2-316856729,S2-347959563,S2-350282497,S2-360831214,S2-378780545,S2-384700865,S2-388327795,S2-416296389,S2-420997897,S2-43505201,S2-444794612,S2-446206435,S2-498830657,S2-503603114,S2-528329037,S2-536900454,S2-550772019,S2-55400631,S2-555401643,S2-573474102,S2-592423112,S2-596517091,S2-62432070,S2-641217477,S2-64301738,S2-654410059,S2-670063164,S2-681427074,S2-726906183,S2-73710322,S2-743465196,S2-776754812,S2-779806265,S2-799919681,S2-802651416,S2-825374035,S2-828872229,S2-848400161,S2-864905500,S2-873808082,S2-899099654,S2-906665240,S2-913976206,S2-927293183,S2-946955701,S2-960640284,S2-98077886,S2-984241859,S2-98483750,S2-989899973,S2-993221227,S3-120412767,S3-154471177,S3-164307925,S3-179738152,S3-18656005,S3-192736985,S3-197329537,S3-216530787,S3-349110144,S3-362030854,S3-368129939,S3-375678805,S3-509976743,S3-536248614,S3-587277261,S3-58973096,S3-591888937,S3-60355966,S3-64507080,S3-646337742,S3-686151313,S3-697673449,S3-746911833,S3-761335890,S3-807684694,S3-813959482,S3-854301955,S3-880405318,S3-945691973,S3-948794548,S3-952781206,S3-985485366
S1-465082733	S2-134139195,S2-136305349,S2-189066909,S2-191217718,S2-195899758,S2-22958782,S2-23933178,S2-252043167,S2-262351654,S2-266007614,S2-290605490,S2-295538910,S2-296457382,S2-298448326,S2-300679781,S2-31517803,S2-318587615,S2-332356681,S2-342852557,S2-348193018,S2-353688026,S2-381795636,S2-389032254,S2-398858701,S2-402644725,S2-410097904,S2-41623697,S2-432303096,S2-444317957,S2-484680744,S2-486832341,S2-506507828,S2-524633617,S2-529870007,S2-543864390,S2-550372217,S2-5514738,S2-564667633,S2-569860965,S2-576180363,S2-585786962,S2-588828600,S2-591712282,S2-59450333,S2-623598119,S2-625086170,S2-638248621,S2-647768635,S2-648006121,S2-670948516,S2-675303492,S2-702520989,S2-70549943,S2-706043760,S2-714477528,S2-716981186,S2-75437241,S2-762965090,S2-763578587,S2-765966940,S2-778282262,S2-789302288,S2-792671702,S2-803300183,S2-820150442,S2-828703779,S2-847408459,S2-849418701,S2-862123983,S2-865745597,S2-88205041,S2-882810973,S2-883208836,S2-8982199,S2-911750057,S2-922445381,S2-942134801,S2-955730734,S2-956520344,S2-95741945,S2-957582505,S2-958554600,S2-977886223,S3-144488276,S3-225975341,S3-279044583,S3-306746497,S3-364958695,S3-37888261,S3-414811734,S3-483125038,S3-545685534,S3-639374911,S3-754019877,S3-784986936,S3-803675521,S3-829638705,S3-830387454,S3-864976357,S3-884606889
S1-469535575	S2-102533471,S2-292719735,S2-296919238,S2-324101411,S2-392398825,S2-433513855,S2-561317555,S2-603505859,S2-660708598,S2-73109411,S2-817371882,S3-210897239,S3-22190771,S3-302236977,S3-478151124,S3-49238100,S3-509285793,S3-625040554,S3-660029267,S3-718021112,S3-755505402,S3-790397204,S3-842131954,S3-917038910
S1-474310615	S2-104836810,S2-145521404,S2-165538215,S2-169988993,S2-201174384,S2-218203548,S2-271542003,S2-279796611,S2-282245771,S2-302466524,S2-304711880,S2-316509432,S2-347731731,S2-387028715,S2-397175355,S2-397792450,S2-401408311,S2-450032334,S2-457500956,S2-512538748,S2-540762581,S2-551082031,S2-551537406,S2-574708301,S2-585455359,S2-59556650,S2-612793266,S2-635080550,S2-648126659,S2-661199976,S2-674339526,S2-675978490,S2-685027145,S2-706527843,S2-716961117,S2-7424072,S2-750055703,S2-757402261,S2-771496133,S2-772008314,S2-779023955,S2-8253948,S2-82663661,S2-840910100,S2-896303589,S2-928125078,S2-938743845,S2-947466256,S2-966966606,S3-107082368,S3-125142312,S3-132991261,S3-141056654,S3-143895263,S3-157163588,S3-164356826,S3-172346398,S3-224674065,S3-323278962,S3-334445,S3-345515342,S3-349047075,S3-369740190,S3-403556509,S3-430950003,S3-434348360,S3-442650749,S3-461693859,S3-474023151,S3-530889011,S3-56751236,S3-573282180,S3-576319293,S3-57932311,S3-666418176,S3-682888038,S3-70463377,S3-709530866,S3-710881528,S3-723226670,S3-728129783,S3-745383452,S3-756134280,S3-757540946,S3-760197667,S3-781754949,S3-787010949,S3-790347559,S3-80483400,S3-854596630,S3-885773098,S3-894996336,S3-901211819,S3-9208236,S3-93836332,S3-938992371,S3-940712731,S3-957500262,S3-98088570,S3-985557124
S1-47431587	S2-240684112,S2-276971195,S2-369177020,S2-377895888,S2-396171132,S2-406972328,S2-408860220,S2-409085279,S2-462402897,S2-48155086,S2-484000484,S2-491719252,S2-546876069,S2-560445859,S2-646194645,S2-65655043,S2-709976634,S2-733777086,S2-785305938,S2-820998599,S2-847374839,S2-863003170,S2-867398481,S2-879472043,S2-885699604,S2-892866501,S2-92265599,S2-960600904,S2-962694173,S3-121932172,S3-126852614,S3-167174117,S3-17542181,S3-196724213,S3-210822178,S3-232618841,S3-25110901,S3-315861895,S3-347799178,S3-372913405,S3-38574040,S3-450821651,S3-461708536,S3-524549693,S3-633536343,S3-674449298,S3-679707838,S3-700350216,S3-799631007,S3-813340618,S3-827611734,S3-847277069,S3-848370351,S3-863309977,S3-873018226,S3-891395251,S3-912374499,S3-927854915,S3-93762876,S3-984018192
S1-477162050	S2-101535200,S2-106102131,S2-106976296,S2-120060080,S2-192926861,S2-198163085,S2-20143885,S2-315957452,S2-31737486,S2-335983758,S2-358052714,S2-367970234,S2-401659012,S2-404870607,S2-456939835,S2-493601144,S2-497334025,S2-507724194,S2-520839915,S2-524633617,S2-544639758,S2-557049050,S2-56541596,S2-625604760,S2-628121208,S2-629880378,S2-636663664,S2-640835061,S2-673440236,S2-682005802,S2-694228270,S2-733608770,S2-737645923,S2-750215821,S2-767390221,S2-773180947,S2-786877627,S2-789519068,S2-79804768,S2-803376442,S2-854578384,S2-865878281,S2-899099654,S2-91315392,S2-916021995,S2-940988345,S2-960232886,S2-964646724,S2-997610957,S3-124389482,S3-126394672,S3-128062172,S3-144677180,S3-151433824,S3-156167226,S3-180757475,S3-188990247,S3-205903598,S3-223670730,S3-248412133,S3-25238211,S3-295619004,S3-328017872,S3-345739745,S3-359075824,S3-364674213,S3-377747035,S3-378748912,S3-425143395,S3-438860770,S3-471731074,S3-500977329,S3-50472874,S3-512723005,S3-52031147,S3-539742177,S3-54550217,S3-56535144,S3-576162444,S3-590165081,S3-63205747,S3-640911072,S3-712580616,S3-721292124,S3-728899156,S3-733562621,S3-768378758,S3-768741731,S3-775541854,S3-783434607,S3-78614365,S3-807957571,S3-837325352,S3-874149367,S3-875116109,S3-87530355,S3-878695229,S3-917852433,S3-970657539,S3-999593956
S1-483281264	S2-233800372,S2-324129652,S2-588470006,S2-69394310,S2-728351000,S2-778918176,S2-818959319,S2-841559580,S2-871160922,S2-891034312,S3-20882903,S3-264109030,S3-307736579,S3-325438653,S3-388131712,S3-418054616,S3-427113884,S3-458540615,S3-477839721,S3-533744601,S3-568037495,S3-601530978,S3-69707622,S3-718330596,S3-886539572,S3-909764371,S3-912738268,S3-921456166,S3-99604331
S1-483434064	S2-104858458,S2-131151726,S2-16801220,S2-207111255,S2-211872713,S2-256692563,S2-25954937,S2-280282431,S2-283874839,S2-284414256,S2-285476252,S2-287740185,S2-29658224,S2-305508408,S2-309819640,S2-335124172,S2-337546861,S2-343973262,S2-370175855,S2-394314645,S2-40008757,S2-420960738,S2-458680931,S2-476817426,S2-495721928,S2-514970066,S2-527422854,S2-542402013,S2-545969464,S2-561353544,S2-562696174,S2-565073472,S2-571416279,S2-575628512,S2-602423628,S2-609895919,S2-618275000,S2-62697433,S2-677943490,S2-678818787,S2-678889461,S2-732475629,S2-747473857,S2-749852939,S2-758188088,S2-796003110,S2-816504980,S2-853399841,S2-855048394,S2-867204681,S2-878639783,S2-883003463,S2-88312221,S2-886423991,S2-890456977,S2-903446816,S2-906665240,S2-911831773,S2-936884379,S2-955285209,S2-956118564,S3-119777987,S3-121756813,S3-145777193,S3-164166409,S3-189513029,S3-212534587,S3-213712532,S3-275349290,S3-29284590,S3-386654363,S3-427285965,S3-445901533,S3-477158581,S3-479236077,S3-520785397,S3-53506436,S3-53737228,S3-541774476,S3-560301253,S3-570627373,S3-603860765,S3-610339898,S3-648552797,S3-650244808,S3-681024247,S3-753125827,S3-766461982,S3-820598415,S3-83727805,S3-887061839,S3-895567106,S3-931705895,S3-932336301,S3-942152201,S3-944045977,S3-953974076,S3-957131208,S3-96599439,S3-983937391
S1-486510827	S2-114081967,S2-115402940,S2-1357189,S2-156725250,S2-167206756,S2-189066909,S2-238172285,S2-247341171,S2-25834199,S2-258613807,S2-261265559,S2-310422879,S2-363613489,S2-424537185,S2-517273370,S2-518561014,S2-533157941,S2-566882323,S2-573187884,S2-669787259,S2-675303492,S2-67662044,S2-699192907,S2-710539502,S2-739949685,S2-750812506,S2-761644899,S2-772959226,S2-776195784,S2-790978768,S2-794412447,S2-796462224,S2-81518288,S2-852526391,S2-877823257,S2-926938822,S2-9348220,S2-946825174,S2-960892569,S3-109319319,S3-125879756,S3-160584697,S3-172089780,S3-173955567,S3-180349922,S3-184381055,S3-18473496,S3-196184411,S3-202250044,S3-205903598,S3-219943584,S3-256374674,S3-275360323,S3-329109065,S3-347508780,S3-384269830,S3-385050346,S3-388245827,S3-407257627,S3-428677418,S3-443382036,S3-444566252,S3-452421911,S3-467984228,S3-474734451,S3-486237423,S3-514782841,S3-518770446,S3-531367980,S3-55894974,S3-568599054,S3-586356121,S3-610826510,S3-634869238,S3-662386166,S3-662401200,S3-667946064,S3-686151313,S3-700635683,S3-719758226,S3-736938555,S3-765772732,S3-767099175,S3-768107592,S3-782646865,S3-786260516,S3-788318847,S3-811047362,S3-845020977,S3-862949256,S3-868358615,S3-907745288,S3-91120493,S3-919681917,S3-931024362,S3-935762964,S3-942976164,S3-958173768,S3-994504542,S3-995285804
S1-491925427	S2-261633301,S2-320950403,S2-334286361,S2-411991773,S2-421560039,S2-514284196,S2-534682798,S2-650376618,S2-789154183,S3-176598328,S3-266446461,S3-268928209,S3-561673416,S3-600027350,S3-624733776,S3-642786048,S3-734111061,S3-747706719,S3-760307215,S3-948007609
S1-493124566	S2-122367876,S2-140036589,S2-15514991,S2-18124353,S2-232788938,S2-243076458,S2-326452445,S2-568814576,S2-586376607,S2-695329127,S2-815890566,S2-891950002,S2-990986170,S3-446493852,S3-485077669,S3-497990628,S3-528999942,S3-567284812,S3-583775589,S3-629247863,S3-696875685,S3-738622371,S3-77569017,S3-983814772
S1-498738124	S2-117511591,S2-129437880,S2-150634918,S2-165538215,S2-173714131,S2-184654292,S2-211286117,S2-221999414,S2-230803632,S2-242367010,S2-273999815,S2-28133845,S2-367076099,S2-370932433,S2-394645988,S2-395125869,S2-397789829,S2-398456093,S2-415177929,S2-417369823,S2-417443887,S2-430652707,S2-483436853,S2-502594473,S2-502709642,S2-515386320,S2-52421863,S2-526927807,S2-533780258,S2-537342965,S2-550771561,S2-556461621,S2-564433190,S2-596878321,S2-598985159,S2-612720340,S2-662221399,S2-684921133,S2-728052097,S2-754789254,S2-777279068,S2-777869205,S2-780153696,S2-784216641,S2-791255533,S2-791315401,S2-838309587,S2-848175214,S2-865651983,S2-87980826,S2-902172524,S2-906728606,S2-984055381,S2-998619333,S3-128939732,S3-162108197,S3-196626644,S3-201206588,S3-226695521,S3-272683622,S3-286324760,S3-290737087,S3-300452373,S3-313623455,S3-36224725,S3-3788020,S3-389939797,S3-395749895,S3-400257379,S3-435310695,S3-531535716,S3-53758355,S3-549729822,S3-581501509,S3-589164622,S3-60503220,S3-614161266,S3-686220330,S3-714140868,S3-729052913,S3-73030038,S3-742865853,S3-743366290,S3-754439009,S3-759723877,S3-76259746,S3-768137581,S3-77867037,S3-787435527,S3-790309241,S3-801115458,S3-832394517,S3-88206606,S3-909445473,S3-914554102,S3-924424132,S3-932408765,S3-937680294,S3-954979111,S3-96261217
S1-500552277	S2-115930,S2-179472644,S2-182998124,S2-210993421,S2-27257748,S2-276973587,S2-359746192,S2-598099137,S2-671132492,S2-676815762,S2-685991566,S2-728166595,S2-754868575,S2-76206961,S2-764573417,S2-843127481,S2-84875444,S2-851188807,S2-905568957,S2-950624709,S2-960258435,S2-975271190,S2-983318792,S2-986509901,S3-110965025,S3-113687455,S3-11638243,S3-146533201,S3-14845544,S3-164719340,S3-186784888,S3-197569200,S3-200038208,S3-20690720,S3-239273110,S3-252284978,S3-335672741,S3-338992248,S3-35368045,S3-380113067,S3-395397091,S3-41842064,S3-430070224,S3-442680990,S3-468708763,S3-499111004,S3-524099729,S3-532787826,S3-635194482,S3-727898564,S3-740573956,S3-747706719,S3-832484354,S3-863864793,S3-892875534,S3-910577277,S3-922145641,S3-930923939,S3-937526441,S3-949451146
S1-500998121	S2-106157657,S2-11389574,S2-114034226,S2-117695035,S2-162715785,S2-178117194,S2-198776059,S2-251445827,S2-253899387,S2-262281859,S2-276973587,S2-337295888,S2-376337834,S2-383833431,S2-515757442,S2-55950137,S2-589013466,S2-60230710,S2-603052709,S2-611448468,S2-654771613,S2-694945360,S2-799820557,S2-849078694,S2-8914613,S2-905223021,S2-934353177,S2-966460703,S2-989915116,S2-998394087,S3-114145564,S3-173470073,S3-192350762,S3-194513691,S3-198890539,S3-209159435,S3-214266452,S3-220072396,S3-230505052,S3-281069995,S3-347995049,S3-354096900,S3-360153786,S3-39946716,S3-439496655,S3-48201861,S3-496756565,S3-594368968,S3-62752212,S3-708812153,S3-75124013,S3-839247691,S3-890074162,S3-946101231,S3-951379828
S1-501296085	S2-101535200,S2-106102131,S2-106976296,S2-108388778,S2-120060080,S2-167006115,S2-192926861,S2-20143885,S2-228917785,S2-263365363,S2-268077236,S2-315957452,S2-335983758,S2-347959563,S2-350282497,S2-360831214,S2-367970234,S2-416296389,S2-420997897,S2-43505201,S2-456939835,S2-493601144,S2-497334025,S2-498830657,S2-503603114,S2-507724194,S2-520839915,S2-524633617,S2-528329037,S2-536900454,S2-544639758,S2-55400631,S2-56541596,S2-57299057,S2-573474102,S2-592423112,S2-625604760,S2-628121208,S2-629880378,S2-640835061,S2-641217477,S2-64301738,S2-681427074,S2-682005802,S2-694228270,S2-726906183,S2-73710322,S2-743465196,S2-750215821,S2-767390221,S2-776754812,S2-779806265,S2-786877627,S2-799919681,S2-848400161,S2-865878281,S2-873808082,S2-899099654,S2-91315392,S2-913976206,S2-927293183,S2-946955701,S2-960232886,S2-964646724,S2-989899973,S2-993221227,S3-120412767,S3-154471177,S3-164307925,S3-179738152,S3-18656005,S3-192736985,S3-197329537,S3-216530787,S3-25238211,S3-349110144,S3-362030854,S3-375678805,S3-424431238,S3-50472874,S3-509976743,S3-536248614,S3-587277261,S3-58973096,S3-591888937,S3-60355966,S3-642581792,S3-64507080,S3-646337742,S3-686151313,S3-697673449,S3-712580616,S3-746911833,S3-761335890,S3-807684694,S3-854301955,S3-880405318,S3-945691973,S3-948794548,S3-985485366
S1-506810298	S2-173774743,S2-195992599,S2-198192761,S2-208032106,S2-209017360,S2-251694915,S2-261063128,S2-286117575,S2-362663895,S2-379089587,S2-403422246,S2-43669064,S2-439072420,S2-477738467,S2-486149949,S2-509937094,S2-544796941,S2-553532706,S2-560656589,S2-584612049,S2-589485083,S2-606896577,S2-645563107,S2-684987989,S2-692209141,S2-701081521,S2-73256848,S2-744023378,S2-794764405,S2-864224511,S2-895860200,S2-928491301,S2-974985965,S2-990972332,S3-107322408,S3-1073919,S3-148196630,S3-192433027,S3-210506713,S3-257649776,S3-331491580,S3-343903154,S3-3502420,S3-358149718,S3-36051695,S3-378486857,S3-411681440,S3-438374195,S3-456162390,S3-493495254,S3-539206340,S3-554579834,S3-582950031,S3-590184812,S3-593510333,S3-596154478,S3-600153391,S3-607937307,S3-61337716,S3-633510675,S3-643066739,S3-649789789,S3-668127862,S3-67753424,S3-72313473,S3-727348639,S3-728902166,S3-801834379,S3-816210277,S3-82169339,S3-830654633,S3-839192400,S3-848817370,S3-898571578,S3-916524322,S3-940750099,S3-975532299,S3-976989011,S3-983042215
S1-509332273	S2-105898926,S2-109325381,S2-120443301,S2-156294327,S2-186918703,S2-202693598,S2-219010063,S2-22775099,S2-252989755,S2-253149229,S2-272524011,S2-346463221,S2-351773656,S2-361888395,S2-362329289,S2-390068896,S2-399292681,S2-411500333,S2-415319529,S2-415834554,S2-499529553,S2-534906411,S2-541563858,S2-552502978,S2-578267293,S2-592434907,S2-599195929,S2-635779822,S2-645121293,S2-680723758,S2-694064827,S2-737130440,S2-761932607,S2-795166346,S2-803262623,S2-867359249,S2-907307129,S2-915202445,S2-945085407,S2-958651557,S2-982202753,S2-983332474,S3-147564135,S3-15037422,S3-151513103,S3-204389002,S3-231875408,S3-242367256,S3-258631653,S3-3225700,S3-332361882,S3-340719059,S3-346209149,S3-36195653,S3-371159137,S3-377335510,S3-43443421,S3-460508523,S3-486237423,S3-499706924,S3-517304260,S3-589089722,S3-642082651,S3-717409784,S3-719510786,S3-73833776,S3-744952591,S3-759966122,S3-782236821,S3-818016200,S3-831988468,S3-841645808,S3-860243718,S3-887580850,S3-906460472,S3-908646887
S1-515548222	S2-101594242,S2-289255128,S2-392305098,S2-450847341,S2-575479656,S2-575990209,S2-590760279,S2-7194237,S2-741789915,S2-904702630,S3-246635042,S3-250747417,S3-289014362,S3-345240830,S3-360685283,S3-398098228,S3-442281007,S3-5725561,S3-58168673,S3-620455861,S3-63551095,S3-73676398,S3-768512027,S3-785106369,S3-799084647,S3-883651768,S3-980270798
S1-520290406	S2-102681747,S2-126670069,S2-146516261,S2-16171480,S2-210799457,S2-224682063,S2-251149385,S2-286020093,S2-39527162,S2-420605151,S2-422433942,S2-42657227,S2-433856366,S2-469774927,S2-471142391,S2-51977302,S2-611311903,S2-643103064,S2-651192805,S2-674339526,S2-692060905,S2-731998531,S2-740657082,S2-787289865,S2-807472221,S2-891714662,S2-912252732,S2-925476370,S2-948016596,S2-952144605,S3-106172674,S3-1091946,S3-128781977,S3-177555110,S3-204348270,S3-222783425,S3-249896785,S3-287008822,S3-303012024,S3-370382093,S3-454593673,S3-517490729,S3-543743185,S3-56254394,S3-570784629,S3-588394847,S3-655491086,S3-668392769,S3-693501927,S3-693577976,S3-696686438,S3-703439922,S3-723852119,S3-735702988,S3-779431529,S3-877672847,S3-904623483,S3-911530348,S3-955343285,S3-960871192,S3-981450473,S3-995288766
S1-520361644	S2-152211893,S2-247649261,S2-45233168,S2-554582702,S2-555762836,S2-570937015,S2-731676919,S2-809654334,S2-83607977,S2-874938733,S2-909847334,S2-950705478,S2-961324136,S2-979910605,S2-988228866,S3-114350819,S3-123047771,S3-128013337,S3-136113577,S3-174724189,S3-176939870,S3-235309393,S3-239592170,S3-247638757,S3-262381080,S3-564379014,S3-627361883,S3-673223808,S3-680443129,S3-760083985,S3-788081161,S3-816207931,S3-823972833,S3-836979296,S3-868996138
S1-520813789	S2-121874917,S2-222138949,S2-335124172,S2-364613622,S2-403569285,S2-431480388,S2-455209026,S2-609292694,S2-640542998,S2-834881400,S2-878639783,S2-91377268,S2-920481838,S2-921624110,S2-940089956,S3-211882578,S3-369804093,S3-456681564,S3-497680974,S3-610339898,S3-626325579,S3-655041468,S3-666970045,S3-767099175,S3-802473872,S3-927442050,S3-92974238,S3-953702547,S3-987704104
